IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type
tt0291082,Cinderella 2: Dreams Come True,2001,G,26 Feb 2002,73 min,"Animation, Family, Fantasy, Romance",John Kafka,"Jill E. Blotevogel (screenplay by), Tom Rogers (screenplay by), Jule Selbo (screenplay by), Tom Rogers (screenplay by), Tom Rogers (interstital sequences screenplay by)","Jennifer Hale, Rob Paulsen, Corey Burton, Andre Stojka",English,United States,5.0,11%,,movie
tt0465940,Cinderella 3: A Twist in Time,2007,G,06 Feb 2007,74 min,"Animation, Family, Fantasy, Musical, Romance",Frank Nissen,"Dan Berendsen (screenplay by), Margaret Heidenry (screenplay), Colleen Millea Ventimilia (screenplay), Eddie Guzelian (screenplay), Steve Bencich (additional screenplay material by), Ron J. Friedman (additional screenplay material by), Robert Reece (additional screenplay material), Evan Spiliotopoulos (additional screenplay material)","Jennifer Hale, Christopher Daniel Barnes, Susanne Blakeslee, Tress MacNeille",English,United States,6.0,75%,,movie
tt0028726,Clock Cleaners,1937,Approved,15 Oct 1937,9 min,"Animation, Short, Comedy",Ben Sharpsteen,Otto Englander,"Pinto Colvig, Walt Disney, James MacDonald",English,United States,7.5,,,movie
tt2762970,Cloud 9,2014,TV-G,17 Jan 2014,85 min,"Drama, Family, Sport",Paul Hoen,Justin Ware,"Luke Benward, Dove Cameron, Mike Manning, Kiersey Clemons",English,United States,6.5,,,movie
tt2380307,Coco,2017,PG,22 Nov 2017,105 min,"Animation, Adventure, Comedy","Lee Unkrich, Adrian Molina","Lee Unkrich, Jason Katz, Matthew Aldrich","Anthony Gonzalez, Gael García Bernal, Benjamin Bratt","English, Spanish","United States, Mexico",8.4,97%,81/100,movie
tt0997047,College Road Trip,2008,G,07 Mar 2008,83 min,"Adventure, Comedy, Drama",Roger Kumble,"Emi Mochizuki, Carrie Lee Wilson, Cinco Paul","Raven-Symoné, Martin Lawrence, Kym Whitley",English,United States,4.3,12%,36/100,movie
tt0361467,Confessions of a Teenage Drama Queen,2004,PG,20 Feb 2004,89 min,"Comedy, Family, Music",Sara Sugarman,"Dyan Sheldon, Gail Parent","Lindsay Lohan, Megan Fox, Adam Garcia",English,"Germany, United States",4.7,14%,33/100,movie
tt6244108,Continent 7: Antarctica,2016,TV-PG,15 Nov 2016,47 min,Adventure,N/A,N/A,Chris Browning,English,United States,7.3,,,series
tt0106611,Cool Runnings,1993,PG,01 Oct 1993,98 min,"Adventure, Comedy, Family",Jon Turteltaub,"Lynn Siefert, Michael Ritchie, Tommy Swerdlow","John Candy, Leon, Doug E. Doug","English, German, Russian",United States,7.0,76%,60/100,movie
tt8381724,Coop and Cami Ask the World,2018–,TV-G,12 Oct 2018,30 min,"Adventure, Comedy, Family",N/A,"Boyce Bugliari, Jamie McLaughlin","Dakota Lotus, Ruby Rose Turner, Olivia Sanabia",English,United States,6.0,,,series
tt0043428,Corn Chips,1951,Approved,23 Mar 1951,7 min,"Family, Animation, Comedy",Jack Hannah,"Bill Berg, Nick George","Dessie Flynn, James MacDonald, Clarence Nash",English,United States,7.4,,,movie
tt0489007,Cow Belles,2006,TV-G,24 Mar 2006,90 min,"Comedy, Family, Romance",Francine McDougall,"Stu Krieger (teleplay by), Matt Dearborn (teleplay by), Matt Dearborn (story)","Aly Michalka, AJ Michalka, Jack Coleman, Sheila McCarthy",English,United States,5.2,,,movie
tt2273734,Crash & Bernstein,2012–2014,TV-Y7,08 Oct 2012,30 min,"Comedy, Family",N/A,Eric Friedman,"Cole Jensen, Tim Lagasse, Landry Bender",English,United States,5.0,,,series
tt1090750,Dadnapped,2009,TV-G,16 Feb 2009,84 min,"Action, Adventure, Comedy, Crime, Family",Paul Hoen,Alan Silberberg,"Emily Osment, David Henrie, Jason Earles, Jonathan Keltz",English,United States,4.9,,,movie
tt0052722,Darby O'Gill and the Little People,1959,G,22 Jun 1960,93 min,"Adventure, Family, Fantasy",Robert Stevenson,"Lawrence Edward Watkin, H.T. Kavanagh","Albert Sharpe, Janet Munro, Sean Connery","English, Irish Gaelic",United States,7.2,,80/100,movie
tt0101076,Darkwing Duck,1991–1992,TV-Y7,06 Sep 1991,30 min,"Animation, Action, Adventure",N/A,N/A,"Jim Cummings, Terence McGovern, Christine Cavanaugh",English,United States,7.6,,,series
tt0049125,Davy Crockett and the River Pirates,1956,Approved,18 Jul 1956,81 min,"Adventure, Comedy, Drama",Norman Foster,"Thomas W. Blackburn, Norman Foster","Fess Parker, Buddy Ebsen, Jeff York",English,United States,6.7,,,movie
tt0047977,Davy Crockett: King of the Wild Frontier,1955,Approved,25 May 1955,93 min,"Adventure, Drama, Family",Norman Foster,Thomas W. Blackburn,"Fess Parker, Buddy Ebsen, Basil Ruysdael","English, Spanish",United States,7.0,,,movie
tt1620446,Day & Night,2010,G,18 Jun 2010,6 min,"Animation, Short, Comedy",Teddy Newton,"Teddy Newton, Karen Paik",Wayne Dyer,English,United States,8.0,,,movie
tt7775248,Decorating Disney: Holiday Magic,2017,N/A,18 Dec 2017,42 min,Reality-TV,N/A,Gregory Poppen,"Whoopi Goldberg, Paul-Dean Martin",English,United States,6.9,,,movie
tt0365109,Deep Blue,2003,G,24 Jun 2005,83 min,Documentary,"Andy Byatt, Alastair Fothergill","Tim Ecott, David Attenborough","Pierce Brosnan, Michael Gambon, David Attenborough",English,"United Kingdom, Germany",7.4,67%,71/100,movie
tt5117876,Descendants 2,2017,TV-G,21 Jul 2017,111 min,"Action, Adventure, Family, Fantasy, Romance",Kenny Ortega,"Sara Parriott, Josann McGibbon","Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart",English,United States,6.5,,,movie
tt8022928,Descendants 3,2019,TV-G,02 Aug 2019,106 min,"Action, Adventure, Drama, Family, Musical, Thriller",Kenny Ortega,"Josann McGibbon, Sara Parriott","Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart",English,United States,6.6,78%,,movie
tt0377770,Destino,2003,PG,05 Aug 2003,7 min,"Animation, Short",Dominique Monfery,"Salvador Dalí, John Hench","Dora Luz, Jennifer Esposito",English,"France, United States",7.7,,,movie
tt7188868,Diana: In Her Own Words,2017,TV-PG,14 Aug 2017,112 min,"Documentary, Biography","Tom Jennings, David Tillman","Tom Jennings, David Tillman","Camilla Parker-Bowles, Prince Charles, Prince Harry, Princess Diana",English,United Kingdom,7.8,,,movie
tt9695266,Diary of a Future President,2020–,TV-PG,17 Jan 2020,30 min,"Comedy, Drama, Family",N/A,Ilana Peña,"Tess Romero, Selenis Leyva, Charlie Bushnell",English,United States,5.9,,,series
tt1196141,Diary of a Wimpy Kid,2010,PG,19 Mar 2010,120 min,"Comedy, Drama, Family",Thor Freudenthal,"Jackie Filgo, Jeff Filgo, Gabe Sachs","Zachary Gordon, Robert Capron, Rachael Harris","English, German","United States, United Kingdom",6.2,54%,56/100,movie
tt0130623,Dinosaur,2000,PG,19 May 2000,82 min,"Animation, Adventure, Family","Eric Leighton, Ralph Zondag","Thom Enriquez, John Harrison, Robert Nelson Jacobs","D.B. Sweeney, Julianna Margulies, Samuel E. Wright",English,United States,6.5,64%,56/100,movie
tt4456850,Adventures in Babysitting,2016,TV-G,17 Jun 2016,105 min,"Adventure, Comedy, Family",John Schultz,"Tiffany Paulsen, David Simkins (Original Story)","Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory James Mahoney",English,United States,6.0,86%,,movie
tt8050740,Amphibia,2019–,TV-Y7,14 Jun 2019,23 min,"Animation, Short, Adventure",N/A,Matt Braly,"Brenda Song, Justin Felbinger, Bill Farmer","English, Korean","United States, South Korea",8.1,,,series
tt1614950,Avalon High,2010,TV-G,12 Nov 2010,90 min,"Drama, Family, Fantasy",Stuart Gillard,"Julie Sherman Wolfe (teleplay), Amy Talkington (teleplay), Meg Cabot (novel)","Britt Robertson, Gregg Sulkin, Joey Pollari, Devon Graye",English,United States,5.8,,,movie
tt3856042,Bad Hair Day,2015,TV-G,13 Feb 2015,87 min,"Adventure, Comedy, Family",Erik Canuel,"Matt Eddy (teleplay), Billy Eddy (teleplay), Eric M. Gardner (teleplay), Steven H. Wilson (teleplay), Eric M. Gardner (story), Steven H. Wilson (story)","Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem",English,Canada,5.9,,,movie
tt5515212,Big Hero 6: The Series,2017–2021,TV-Y7,20 Nov 2017,21 min,"Animation, Action, Adventure",N/A,"Nicholas Filippi, Mark McCorkle, Bob Schooley","Scott Adsit, Ryan Potter, Brooks Wheelan",English,United States,7.2,,,series
tt4800624,Bizaardvark,2016–2019,TV-G,24 Jun 2016,30 min,"Comedy, Family",N/A,"Josh Lehrman, Kyle Stegina","Olivia Rodrigo, Madison Hu, DeVore Ledridge",English,United States,3.7,,,series
tt1376699,Den Brother,2010,Not Rated,13 Aug 2010,89 min,"Family, Romance, Sport",Mark L. Taylor,"James Krieg (teleplay), Michael Horowitz (story)","Hutch Dano, Genevieve Hannelius, Maurice Godin, David Lambert",English,United States,5.4,,,movie
tt3440298,Descendants,2015,TV-G,31 Jul 2015,112 min,"Comedy, Family, Fantasy, Musical",Kenny Ortega,"Josann McGibbon, Sara Parriott","Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson",English,United States,6.4,90%,,movie
tt4951098,Descendants: Wicked World,2015–2017,TV-Y7,18 Sep 2015,2 min,"Animation, Comedy, Family",N/A,N/A,"Dove Cameron, Sofia Carson, Sarah Jeffery",English,United States,6.6,,,series
tt3602560,Evermoor,2014–,TV-PG,17 Oct 2014,30 min,"Adventure, Family, Fantasy",N/A,"Tim Compton, Diane Whitley","Alex Starke, Margaret Cabourn-Smith, Clive Rowe",English,"United Kingdom, United States",6.2,,,series
tt11199552,Disney Family Sundays,2019–2020,TV-G,12 Nov 2019,8 min,"Family, Reality-TV",N/A,N/A,"Stacey Freeman, Pham Viet Dung, Pham Viet Dung",English,United States,5.6,,,series
tt2229129,Fancy Nancy,2018–,TV-Y,13 Jul 2018,22 min,"Animation, Short, Adventure",N/A,"Krista Tucker, Jamie Mitchell","Mia Sinclair Jenness, Alyson Hannigan, Spencer Moss",N/A,"United States, Canada",5.5,,,series
tt8115666,Fast Layne,2019,TV-G,15 Feb 2019,30 min,Comedy,N/A,Travis Braun,"Sophie Pollono, Sofia Rosinsky, Enid-Raye Adams",English,United States,5.6,,,series
tt2326087,Girl Vs. Monster,2012,TV-PG,12 Oct 2012,89 min,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Stuart Gillard,"Annie DeYoung (story), Annie DeYoung (teleplay), Ron McGee (teleplay)","Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara",English,"USA, Canada",5.6,,,movie
tt1865718,Gravity Falls,2012–2016,TV-Y7,15 Jun 2012,23 min,"Animation, Adventure, Comedy",N/A,Alex Hirsch,"Jason Ritter, Alex Hirsch, Kristen Schaal","Spanish, English",United States,8.9,,,series
tt2996052,I Didn't Do It,2014–2015,TV-G,17 Jan 2014,22 min,"Comedy, Drama, Family",N/A,"Tod Himmel, Josh Silverstein","Olivia Holt, Austin North, Piper Curda",English,United States,6.0,,,series
tt11998854,Disney Insider,2020–,TV-14,20 Mar 2020,17 min,Documentary,N/A,N/A,"RJ Woessner, Dean Bushala, Richard Dowlearn",English,United States,6.7,,,series
tt1833403,Jake and the Never Land Pirates,2011–2016,TV-Y,14 Feb 2011,15 min,"Animation, Adventure, Family",N/A,Roberts Gannaway,"David Arquette, Corey Burton, Jeff Bennett",English,United States,5.6,,,series
tt1044418,Jonas,2009–2010,Not Rated,02 May 2009,25 min,"Comedy, Family, Music",N/A,"Michael Curtis, Roger S.H. Schulman","Kevin Jonas, Chelsea Kane, Nicole Gale Anderson",English,United States,4.7,,,series
tt9277788,Disney Junior Music Nursery Rhymes,2018–,N/A,N/A,N/A,"Animation, Family, Music",N/A,N/A,N/A,N/A,N/A,6.0,,,series
tt3598030,K.C. Undercover,2015–2018,TV-Y7,18 Jan 2015,30 min,"Action, Comedy, Drama",N/A,Corinne Marshall,"Zendaya, Veronica Dunne, Kamil McFadden",English,United States,6.2,,,series
tt5118450,Lab Rats: Elite Force,2016–2019,TV-Y7,02 Mar 2016,30 min,"Adventure, Comedy, Drama",N/A,"Bryan Moore, Chris Peterson","William Brent, Bradley Steven Perry, Jake Short",N/A,United States,6.5,,,series
tt8611524,Legend of the Three Caballeros,2018,TV-G,12 Nov 2019,22 min,"Animation, Short, Adventure",N/A,N/A,"Tony Anselmo, Dee Bradley Baker, Eric Bauza",English,United States,7.8,,,series
tt0784896,Mickey Mouse Clubhouse,2006–2016,TV-Y,18 Feb 2006,30 min,"Animation, Comedy, Family",N/A,Roberts Gannaway,"Tony Anselmo, Bill Farmer, Tress MacNeille",English,"United States, India",5.7,,,series
tt5439480,Milo Murphy's Law,2016–2019,TV-Y7,03 Oct 2016,12 min,"Animation, Short, Action",N/A,"Jeff 'Swampy' Marsh, Dan Povenmire","'Weird Al' Yankovic, Sabrina Carpenter, Mekai Curtis",English,United States,7.5,,,series
tt3008594,Minnie's Bow-Toons,2011–2021,N/A,14 Nov 2011,N/A,Animation,N/A,N/A,"Tress MacNeille, Nika Futterman, Bill Farmer",English,United States,6.2,,,series
tt3067144,Phineas and Ferb: Star Wars: Parts 1 & 2,2014,TV-G,26 Jul 2014,51 min,"Animation, Action, Comedy","Robert Hughes, Sue Perrotto","Kyle Menke, Mike Bell, Michael Diederich","Vincent Martella, Ella Kennedy, Ashley Tisdale","English, Brazilian Sign ",United States,N/A,,,episode
tt2341339,Randy Cunningham: 9th Grade Ninja,2012–2015,TV-G,13 Aug 2012,15 min,"Animation, Short, Action",N/A,"Jed Elinoff, Scott Thomas","Ben Schwartz, Andrew Lewis Caldwell, Facundo Reyes",English,"United Kingdom, United States, Ireland",6.7,,,series
tt6311972,Raven's Home,2017–2021,TV-G,21 Jul 2017,22 min,"Comedy, Family",N/A,"Jed Elinoff, Michael Poryes, Susan Sherman","Raven-Symoné, Issac Ryan Brown, Navia Ziraili Robinson",English,United States,7.3,,,series
tt2758770,Star vs. the Forces of Evil,2015–2019,TV-Y7,18 Jan 2015,22 min,"Animation, Action, Adventure",N/A,"Daron Nefcy, David Wasson, Jordana Arkin","Eden Sher, Adam McArthur, Grey Griffin","English, Spanish, Japanese",United States,8.0,,,series
tt4488724,Stuck in the Middle,2016–2018,TV-G,14 Feb 2016,30 min,"Comedy, Family",N/A,"Alison Brown, Linda Videtti Figueiredo","Jenna Ortega, Isaak Presley, Ariana Greenblatt",English,United States,6.1,,,series
tt8959856,Sydney to the Max,2019–,TV-G,25 Jan 2019,22 min,"Comedy, Family",N/A,Mark Reisman,"Ruth Righi, Ava Kolker, Jackson Dollinger",English,United States,6.3,,,series
tt1887491,Take Two with Phineas and Ferb,2010–2011,TV-G,03 Dec 2010,2 min,"Animation, Comedy, Family",N/A,N/A,"Thomas Brodie-Sangster, Vincent Martella, Alyson Stoner",English,United States,6.5,,,series
tt3793630,The Lion Guard,2015–2019,TV-Y,15 Jan 2016,30 min,"Animation, Short, Action",N/A,Ford Riley,"Max Charles, Joshua Rush, Diamond White",English,United States,6.5,,,series
tt8884364,Under the Sea: A Descendants Story,2018,N/A,28 Sep 2018,10 min,"Short, Fantasy",Hasraf Dulull,"Jonathan Langager, Ali Scher","Malika Bayerwaltes, Dove Cameron, Anna Cathcart, Thomas Doherty","English, German",N/A,5.7,,,movie
tt7010622,Vampirina,2017–2021,TV-Y,01 Oct 2017,25 min,"Animation, Short, Comedy",N/A,"Chris Nee, Jeny Quine","Isabella Crovetti, Jordan Alexa Davis, Lauren Graham",English,"Ireland, United States",6.6,,,series
tt0088528,Adventures of the Gummi Bears,1985–1991,TV-Y,14 Sep 1985,30 min,"Animation, Family, Fantasy",N/A,N/A,"June Foray, Noelle North, Lorenzo Music",English,United States,7.5,,,series
tt0122815,Brand Spanking New! Doug,1996–1999,TV-Y,07 Sep 1996,30 min,"Animation, Comedy, Drama",N/A,Jim Jinkins,"Thomas McHugh, Constance Shulman, Doris Belack",English,United States,6.6,,,series
tt0092345,DuckTales,1987–1990,TV-G,18 Sep 1987,23 min,"Animation, Adventure, Comedy",N/A,Jymn Magon,"Alan Young, Russi Taylor, Terence McGovern",English,United States,8.1,,,series
tt7642482,Holiday Magic,2017,N/A,11 Dec 2017,63 min,Reality-TV,Chris Wilson,N/A,"Stephen Boss, Allison Holker",N/A,N/A,7.3,,,episode
tt0138967,Hercules,1998–1999,TV-Y7,31 Aug 1998,30 min,"Animation, Action, Adventure",N/A,N/A,"Tate Donovan, French Stewart, Sandra Bernhard",English,United States,6.6,,,series
tt0278866,Kim Possible,2002–2007,TV-G,07 Jun 2002,30 min,"Animation, Action, Adventure",N/A,"Mark McCorkle, Bob Schooley","Christy Carlson Romano, Will Friedle, Nancy Cartwright",English,"United States, Philippines, South Korea",7.2,,,series
tt0756522,Little Einsteins,2005–2010,TV-Y,09 Oct 2005,30 min,"Animation, Adventure, Comedy",N/A,"Eric Weiner, Douglas Wood","David Jason, Aiden Pompey, Jesse Schwartz",English,United States,6.3,,,series
tt0115269,Mighty Ducks,1996–1997,TV-Y7,06 Sep 1996,30 min,"Animation, Short, Action",N/A,N/A,"Jeff Bennett, Brad Garrett, Jennifer Hale",English,United States,6.5,,,series
tt0126170,Recess,1997–2001,TV-Y,31 Aug 1997,23 min,"Animation, Adventure, Comedy",N/A,"Paul Germain, Joe Ansolabehere","Andrew Lawrence, Ashley Johnson, Jason Davis",English,United States,7.8,,,series
tt0465327,The Emperor's New School,2006–2008,TV-G,27 Jan 2006,30 min,"Animation, Short, Adventure",N/A,Mark Dindal,"J.P. Manoux, Patrick Warburton, Curtis Armstrong",English,United States,6.6,,,series
tt0219854,The Kid,2000,PG,07 Jul 2000,104 min,"Comedy, Family, Fantasy",Jon Turteltaub,Audrey Wells,"Bruce Willis, Spencer Breslin, Emily Mortimer",English,United States,6.1,49%,45/100,movie
tt0103477,The Little Mermaid,1992–1994,TV-Y,11 Sep 1992,25 min,"Animation, Adventure, Comedy",N/A,Peter S. Beagle,"Jodi Benson, Samuel E. Wright, Edan Gross",English,United States,6.8,,,series
tt0923160,Disneyland Around the Seasons,1966,TV-G,18 Dec 1966,60 min,"Adventure, Drama, Family",Hamilton Luske,Larry Clemmons,"Walt Disney, Chet Huntley, Dick Van Dyke",English,United States,7.5,,,episode
tt1223236,African Cats,2011,G,22 Apr 2011,89 min,"Documentary, Adventure","Keith Scholey, Alastair Fothergill","Keith Scholey, John Truby, Owen Newman","Samuel L. Jackson, Patrick Stewart",English,United States,7.5,73%,61/100,movie
tt2458776,Bears,2014,G,18 Apr 2014,78 min,"Documentary, Family","Alastair Fothergill, Keith Scholey, Adam Chapman","Alastair Fothergill, Adam Chapman, Pamela Ribon",John C. Reilly,English,United States,7.4,90%,68/100,movie
tt4629266,Born in China,2016,G,21 Apr 2017,79 min,Documentary,Chuan Lu,"David Fowler, Brian Leith, Phil Chapman","John Krasinski, Claire Keim, Xun Zhou","English, Chinese","United Kingdom, China, United States",7.2,85%,57/100,movie
tt1222815,Chimpanzee,2012,G,20 Apr 2012,78 min,"Documentary, Family","Alastair Fothergill, Mark Linfield","Alastair Fothergill, Mark Linfield, Don Hahn",Tim Allen,English,"United Kingdom, United States",7.2,76%,57/100,movie
tt0902967,The Crimson Wing: Mystery of the Flamingos,2008,G,25 Sep 2009,78 min,Documentary,"Matthew Aeberhard, Leander Ward",Melanie Finn,"Mariella Frostrup, Zabou Breitman, Karoline Herfurth",English,"United States, United Kingdom",7.3,75%,,movie
tt3660770,Monkey Kingdom,2015,G,17 Apr 2015,81 min,Documentary,"Mark Linfield, Alastair Fothergill","Mark Linfield, Kate Kondell",Tina Fey,English,United States,7.3,93%,72/100,movie
tt8080302,Penguins,2019,G,17 Apr 2019,76 min,"Documentary, Family","Alastair Fothergill, Jeff Wilson, Mark Linfield",David Fowler,Ed Helms,English,"United States, Antarctica",7.1,92%,69/100,movie
tt1222816,Pollen,2011,G,16 Apr 2013,81 min,"Documentary, Family, News",Louie Schwartzberg,Louie Schwartzberg,Meryl Streep,English,"United States, Panama, Mexico",7.4,,,movie
tt12100080,Diving with Dolphins,2020,G,03 Apr 2020,79 min,Documentary,Keith Scholey,"David Fowler, Keith Scholey","Celine Cousteau, Doug Anderson, Paul Atkins","English, French",United States,7.1,,,movie
tt1710295,Doc McStuffins,2012–2020,G,23 Mar 2012,11 min,"Animation, Family, Fantasy",N/A,Chris Nee,"Lara Jill Miller, Loretta Devine, Robbie Rist",English,"United States, Ireland",6.6,,,series
tt0118998,Doctor Dolittle,1998,PG-13,26 Jun 1998,85 min,"Comedy, Family, Fantasy",Betty Thomas,"Hugh Lofting, Nat Mauldin, Larry Levin","Eddie Murphy, Peter Boyle, Ossie Davis",English,United States,5.4,42%,46/100,movie
tt0240462,Dr. Dolittle 2,2001,PG,22 Jun 2001,87 min,"Comedy, Family, Fantasy",Steve Carr,"Hugh Lofting, Larry Levin","Eddie Murphy, Cedric the Entertainer, Kristen Wilson",English,United States,4.7,42%,49/100,movie
